dc354_broken_000_bottom_000.png,2
dc354_broken_000_bottom_001.png,0
dc354_broken_000_bottom_002.png,2
dc354_broken_000_bottom_003.png,2
dc354_broken_000_bottom_004.png,2
dc354_broken_000_bottom_005.png,2
dc354_broken_000_bottom_006.png,3
dc354_broken_000_bottom_007.png,2
dc354_broken_000_bottom_008.png,2
dc354_broken_000_bottom_009.png,1
dc354_broken_000_bottom_010.png,2
dc354_broken_000_bottom_011.png,3
dc354_broken_000_bottom_012.png,0
dc354_broken_000_bottom_013.png,2
dc354_broken_000_bottom_014.png,2
dc354_broken_000_bottom_015.png,2
dc354_broken_000_bottom_016.png,1
dc354_broken_000_bottom_017.png,2
dc354_broken_000_bottom_018.png,2
dc354_broken_000_bottom_019.png,2
dc354_broken_000_bottom_020.png,1
dc354_broken_000_bottom_021.png,2
dc354_broken_000_bottom_022.png,0
dc354_broken_000_bottom_023.png,0
dc354_broken_000_bottom_024.png,3
dc354_broken_000_bottom_025.png,2
dc354_broken_000_bottom_026.png,1
dc354_broken_000_bottom_027.png,0
dc354_broken_000_bottom_028.png,2
dc354_broken_000_bottom_029.png,3
dc354_broken_000_bottom_030.png,1
dc354_broken_000_bottom_031.png,1
dc354_broken_000_bottom_032.png,2
dc354_broken_000_bottom_033.png,2
dc354_broken_000_bottom_034.png,1
dc354_broken_000_bottom_035.png,2
dc354_broken_000_bottom_036.png,2
dc354_broken_000_bottom_037.png,2
dc354_broken_000_bottom_038.png,1
dc354_broken_000_bottom_039.png,1
dc354_broken_000_bottom_040.png,1
dc354_broken_000_bottom_041.png,2
dc354_broken_000_bottom_042.png,2
dc354_broken_000_bottom_043.png,2
dc354_broken_000_bottom_044.png,2
dc354_broken_000_bottom_045.png,1
dc354_broken_000_bottom_046.png,1
dc354_broken_000_bottom_047.png,2
dc354_broken_000_bottom_048.png,2
dc354_broken_000_bottom_049.png,2
dc354_broken_000_bottom_050.png,1
dc354_broken_000_bottom_051.png,2
dc354_broken_000_bottom_052.png,2
dc354_broken_000_bottom_053.png,3
dc354_broken_000_bottom_054.png,2
dc354_broken_000_bottom_055.png,2
dc354_broken_000_bottom_056.png,0
dc354_broken_000_bottom_057.png,0
dc354_broken_000_bottom_058.png,2
dc354_broken_000_bottom_059.png,1
dc354_broken_000_bottom_060.png,0
dc354_broken_000_bottom_061.png,0
dc354_broken_000_bottom_062.png,2
dc354_broken_000_bottom_063.png,1
dc354_broken_000_bottom_064.png,2
dc354_broken_000_bottom_065.png,3
dc354_broken_000_bottom_066.png,1
dc354_broken_000_bottom_067.png,2
dc354_broken_000_bottom_068.png,2
dc354_broken_000_bottom_069.png,3
dc354_broken_000_bottom_070.png,3
dc354_broken_000_bottom_071.png,3
dc354_broken_000_bottom_072.png,1
dc354_broken_000_bottom_073.png,2
dc354_broken_000_bottom_074.png,1
dc354_broken_000_bottom_075.png,2
dc354_broken_000_bottom_076.png,1
dc354_broken_000_bottom_077.png,2
dc354_broken_000_bottom_078.png,0
dc354_broken_000_bottom_079.png,1
dc354_broken_000_bottom_080.png,2
dc354_broken_000_bottom_081.png,0
dc354_broken_000_bottom_082.png,2
dc354_broken_000_bottom_083.png,1
dc354_broken_000_bottom_084.png,2
dc354_broken_000_bottom_085.png,3
dc354_broken_000_bottom_086.png,2
dc354_broken_000_bottom_087.png,1
dc354_broken_000_bottom_088.png,1
dc354_broken_000_bottom_089.png,2
dc354_broken_000_bottom_090.png,0
dc354_broken_000_bottom_091.png,2
dc354_broken_000_bottom_092.png,1
dc354_broken_000_bottom_093.png,1
dc354_broken_000_bottom_094.png,2
dc354_broken_000_bottom_095.png,2
dc354_broken_000_bottom_096.png,0
dc354_broken_000_bottom_097.png,1
dc354_broken_000_bottom_098.png,1
dc354_broken_000_bottom_099.png,2
dc354_broken_000_bottom_100.png,1
dc354_broken_000_bottom_101.png,0
dc354_broken_000_bottom_102.png,1
dc354_broken_000_bottom_103.png,2
dc354_broken_000_bottom_104.png,2
dc354_broken_000_bottom_105.png,2
dc354_broken_000_bottom_106.png,2
dc354_broken_000_bottom_107.png,1
dc354_broken_000_bottom_108.png,2
dc354_broken_000_bottom_109.png,1
dc354_broken_000_bottom_110.png,2
dc354_broken_000_bottom_111.png,0
dc354_broken_000_bottom_112.png,1
dc354_broken_000_bottom_113.png,2
dc354_broken_000_bottom_114.png,1
dc354_broken_000_bottom_115.png,1
dc354_broken_000_bottom_116.png,0
dc354_broken_000_bottom_117.png,3
dc354_broken_000_bottom_118.png,2
dc354_broken_000_bottom_119.png,2
dc354_broken_000_bottom_120.png,2
dc354_broken_000_bottom_121.png,2
dc354_broken_000_bottom_122.png,2
dc354_broken_000_bottom_123.png,2
dc354_broken_000_bottom_124.png,1
dc354_broken_000_bottom_125.png,1
dc354_broken_000_bottom_126.png,2
dc354_broken_000_bottom_127.png,2
dc354_broken_000_bottom_128.png,2
dc354_broken_000_bottom_129.png,2
dc354_broken_000_bottom_130.png,1
dc354_broken_000_bottom_131.png,2
dc354_broken_000_bottom_132.png,1
dc354_broken_000_bottom_133.png,1
dc354_broken_000_bottom_134.png,1
dc354_broken_000_bottom_135.png,2
dc354_broken_000_bottom_136.png,2
dc354_broken_000_bottom_137.png,3
dc354_broken_000_bottom_138.png,2
dc354_broken_000_bottom_139.png,2
dc354_broken_000_bottom_140.png,1
dc354_broken_000_bottom_141.png,0
dc354_broken_000_bottom_142.png,2
dc354_broken_000_bottom_143.png,1
dc354_broken_000_bottom_144.png,2
dc354_broken_000_bottom_145.png,2
dc354_broken_000_bottom_146.png,2
dc354_broken_000_bottom_147.png,2
dc354_broken_000_bottom_148.png,0
dc354_broken_000_bottom_149.png,1
dc354_broken_000_bottom_150.png,2
dc354_broken_000_bottom_151.png,1
dc354_broken_000_bottom_152.png,2
dc354_broken_000_bottom_153.png,2
dc354_broken_000_bottom_154.png,2
dc354_broken_000_bottom_155.png,1
dc354_broken_000_bottom_156.png,0
dc354_broken_000_bottom_157.png,2
dc354_broken_000_bottom_158.png,2
dc354_broken_000_bottom_159.png,0
dc354_broken_000_bottom_160.png,2
dc354_broken_000_bottom_161.png,2
dc354_broken_000_bottom_162.png,2
dc354_broken_000_bottom_163.png,1
dc354_broken_000_bottom_164.png,0
dc354_broken_000_bottom_165.png,2
dc354_broken_000_bottom_166.png,2
dc354_broken_000_bottom_167.png,2
dc354_broken_000_bottom_168.png,2
dc354_broken_000_bottom_169.png,2
dc354_broken_000_bottom_170.png,1
dc354_broken_000_bottom_171.png,2
dc354_broken_000_bottom_172.png,2
dc354_broken_000_bottom_173.png,2
dc354_broken_000_bottom_174.png,2
dc354_broken_000_bottom_175.png,3
